GeneID:TranscriptId,GSM818563,GSM818564,GSM818565,GSM818566,GSM818567,GSM818568,GSM818569,GSM818570,GSM818571,GSM818572,GSM818573,GSM818574,GSM818575,GSM818576,GSM818577,GSM818578,GSM818579,GSM818580,GSM818581,GSM818582
RNF152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF150,0.0,0.0,0.0,0.0,0.00222166,0.00654509,0.0,0.0030338,0.00290564,0.0032167,0.0,0.0215844,0.0,0.0519561,0.0172745,0.016397,0.0,0.00421123,0.0124392,0.00396341
RNF151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF157,0.0,0.0,0.0,0.0,0.0,0.00207475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000470504,0.0,0.0,0.0,0.0010005,0.0,0.0
MECP2,0.0,0.0123888,0.0,0.0,0.0029629,0.0019388,0.0010206,0.00935203,0.000256207,0.0070908,0.00138856,0.00254005,0.0,0.0103445,0.0,0.00301937,0.00377131,0.00397798,0.00927225,0.00560803
PET112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS2R8,0.0,0.0,0.0,0.0,0.0135016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS2R9,0.464197,0.191132,0.689707,0.257454,0.451061,0.588967,0.47962,0.377982,0.643986,0.330409,0.272452,0.113175,0.207339,0.216547,0.152131,0.139187,0.275124,0.364624,0.331226,0.439786
TAS2R7,0.0,0.0,0.0,0.0,0.0,0.0108524,0.0,0.0,0.0,0.0169525,0.0,0.0,0.0,0.0,0.0,0.0,0.020635,0.0,0.0,0.0
TAS2R4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS2R5,0.0,0.0,0.0,0.0118419,0.0103908,0.0,0.0210815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192202
TAS2R3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165011,0.0,0.0,0.0741965,0.0,0.0,0.0,0.0,0.0,0.0
SPAG16,0.0,0.0,0.0,0.0,0.0507324,0.0376841,0.0,0.00635688,0.0126713,0.0280574,0.00659632,0.0459781,0.0388087,0.00592715,0.0123387,0.0140979,0.0266688,0.0205145,0.081553,0.0
SPAG17,0.00309446,0.0,0.0120641,0.00481422,0.0,0.00281107,0.00295642,0.0019444,0.00558775,0.00824786,0.0,0.0,0.0,0.00636974,0.00554707,0.0,0.0,0.00269926,0.0026612,0.0
CDK5RAP2,0.0,0.0,0.0,0.0,0.00185228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK5RAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00722773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK5RAP1,0.0,0.0212246,0.0,0.019226,0.017019,0.0167352,0.00580787,0.0,0.00759579,0.0252293,0.0411732,0.0139487,0.0108023,0.0,0.00746333,0.00851371,0.0205492,0.0,0.0,0.0
CCDC144B,0.0,0.00651587,0.0,0.0,0.017509,0.00687481,0.00723483,0.0166148,0.00303172,0.0201375,0.00821547,0.014123,0.0165788,0.0246575,0.00527017,0.00342874,0.0143943,0.0109836,0.00975012,0.00518219
CCDC144C,0.00535057,0.0,0.0,0.00277935,0.0210369,0.0145839,0.0,0.0473986,0.0259393,0.0179477,0.0,0.0240665,0.0370344,0.0965032,0.0321083,0.0182884,0.0087897,0.00469946,0.0138754,0.0176804
CCDC144A,0.00190364,0.0,0.0,0.0,0.0,0.000576463,0.0,0.00239759,0.000765511,0.0,0.0,0.000711867,0.0023887,0.0152726,0.0,0.0,0.00311419,0.000221884,0.00248449,0.003136
BAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0293978,0.0,0.0,0.0,0.0,0.0,0.0147583,0.0,0.052338,0.0,0.0
PMPCB,0.887091,1.2416,0.0,1.30201,0.780652,0.963005,1.17724,1.15326,1.23724,1.18398,1.67451,1.82452,1.27685,1.01248,1.55328,1.08777,0.980496,1.18538,1.29086,1.20487
PMPCA,0.0,0.0,0.0,0.0,0.0105278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEO1,0.0,0.0,0.0,0.0,0.0,0.00144573,0.0,0.000103909,0.0,0.000123154,0.0,0.0,0.000198137,0.0,0.0,0.0,0.000233182,0.00277717,0.000245634,0.0
GZF1,0.0,0.0,0.0,0.0,0.00436513,0.0,0.0,0.0,0.0,0.0,0.00309334,0.0,0.0,0.00243041,0.0,0.0,0.00386877,0.00413601,0.0122178,0.0
ATP6V1B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00190481,0.00281172,0.0,0.00699513,0.0,0.00238893,0.00748611,0.00853986,0.0,0.0220943,0.0,0.0
ATP6V1B2,0.0,0.0,0.0,0.0,0.00348267,0.00342169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00129535,0.0,0.0,0.0,0.00665906,0.0,0.0
PIP5KL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2RY8,0.0610742,0.0212432,0.135049,0.0389124,0.0,0.0,0.0689654,0.0193103,0.140023,0.359679,0.138723,0.212306,0.0740365,0.0455609,0.136921,0.276363,0.135958,0.181813,0.217308,0.199941
P2RY2,0.0,0.0079536,0.0711113,0.0,0.0213,0.0125595,0.0174948,0.038357,0.0508442,0.0250158,0.0244942,0.041689,0.0275869,0.0854802,0.0222797,0.0254,0.00382184,0.0163772,0.0241054,0.015334
SEC61G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035713,0.0,0.0,0.0,0.00359767,0.0,0.0,0.0,0.0,0.0,0.0
P2RY1,0.0,0.0127095,0.0,0.00383171,0.0136246,0.0,0.00350303,0.00468994,0.0179626,0.0248573,0.00486776,0.0,0.0139571,0.148208,0.0,0.0455082,0.0547481,0.0,0.0383779,0.042756
P2RY6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100584,0.0111357,0.0,0.0091809,0.0,0.0,0.0,0.0,0.0,0.00866499,0.0284686,0.0
P2RY4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00770845,0.0,0.0,0.0,0.0,0.0,0.0
NCL,0.17868,0.0881356,0.0,0.155054,0.180976,0.100517,0.157635,0.212052,0.301925,0.213229,0.191855,0.278803,0.188512,0.382196,0.19006,0.310332,0.246721,0.226382,0.340788,0.226283
LOC284648,0.0,0.0,0.0,0.0,0.0229871,0.0301616,0.00781454,0.0652503,0.0416118,0.0460687,0.0112773,0.0664137,0.0426541,0.120487,0.0508535,0.023225,0.0,0.060347,0.0294308,0.084006
GUK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WRAP73,0.47116,0.506579,2.73194,0.567402,0.303484,0.402366,0.660772,0.260179,0.0978001,0.216548,0.298779,0.187172,0.447779,0.0147954,0.261474,0.129306,0.15624,0.206277,0.151186,0.179974
NDUFA4L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACR,0.0,0.0,0.0,0.0,0.01689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR6T1,0.0,0.0,0.0518236,0.0,0.0,0.0,0.0128961,0.0,0.0179826,0.0,0.0,0.0,0.0,0.0,0.0,0.0397071,0.0,0.0,0.0,0.0
ME1,0.0,0.0,0.0,0.0,0.0,0.00293391,0.0,0.00820085,0.0,0.0,0.0,0.0,0.00407209,0.00333013,0.0,0.0,0.00532042,0.0,0.0,0.00534615
MEP1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEP1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME2,0.0050374,0.0,0.0,0.00392446,0.00504936,0.00762913,0.0,0.00398067,0.00482928,0.00337628,0.00342396,0.0,0.0,0.00129736,0.0,0.00119437,0.000216463,0.00442021,0.0087053,0.00415896
NCSTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP104,0.0068483,0.0235937,0.0667103,0.00710458,0.055447,0.0357723,0.0138988,0.0238871,0.0226937,0.0456781,0.0134174,0.0883004,0.0386418,0.200156,0.0452112,0.0512895,0.0139895,0.0369993,0.0412571,0.0341023
FLJ16779,0.0,0.0024809,0.0,0.00298772,0.00826484,0.00261722,0.00275319,0.00542745,0.00259959,0.00383714,0.0,0.00188278,0.0,0.00465912,0.0,0.00783753,0.00705219,0.00022832,0.00541737,0.00473792
TCP11L1,0.0,0.0,0.016993,0.0,0.0,0.0159974,0.0,0.0,0.0,0.0,0.0,0.00994927,0.0111492,0.0210597,0.0,0.0,0.0,0.0156259,0.0,0.0073184
TCP11L2,0.0,0.0,0.0,0.0110658,0.0,0.0,0.0,0.0,0.0,0.0,0.00708174,0.0,0.0,0.0,0.0,0.0,0.0,0.00947129,0.0,0.0
ANGPT2,0.0,0.0,0.0,0.0,0.00806953,0.00198078,0.00832158,0.0110035,0.0131741,0.0116675,0.0,0.0122409,0.00821643,0.0134756,0.00522379,0.00594969,0.0,0.00381846,0.00376094,0.0
ANGPT1,0.0,0.0,0.0,0.00269004,0.00718723,0.00470561,0.0,0.0,0.003137,0.0,0.00340037,0.00291125,0.0,0.0,0.0,0.0,0.0,0.00454663,0.0,0.0
ANGPT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000804691,0.0100882,0.0,0.0,0.011167,0.0,0.0
DUPD1,0.0,0.0,0.0837297,0.0,0.0423971,0.0,0.0,0.0666433,0.0317719,0.0351741,0.0,0.055153,0.0,0.486556,0.0,0.10318,0.0849671,0.184655,0.219257,0.0
LOC100289187,0.0,0.0610765,0.0,0.0,0.0540916,0.0106449,0.0109504,0.157156,0.0600741,0.133047,0.0325533,0.0813021,0.0610753,0.178043,0.0,0.0332935,0.0809629,0.0217622,0.0,0.0400836
RGP1,0.0564337,0.1465,0.0,0.0516351,0.156467,0.211623,0.08663,0.513916,0.272211,0.408299,0.295085,0.209024,0.361086,0.0292373,0.232463,0.137553,0.22554,0.305587,0.0622232,0.0474089
GUCA1A,0.0,0.0,0.0,0.0328026,0.00580602,0.022838,0.0178289,0.0894433,0.0233446,0.00861486,0.0,0.0428483,0.0560984,0.0455151,0.0,0.0,0.0,0.0338479,0.0110411,0.00116911
GUCA1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUCA1B,0.0206875,0.0357438,0.0,0.005393,0.0872687,0.0658067,0.0392361,0.126318,0.0827302,0.109202,0.048289,0.0703222,0.0854198,0.210808,0.0501337,0.100044,0.0947416,0.13839,0.09949,0.138029
C17orf107,0.0148637,0.0512978,0.0,0.00773288,0.350557,0.12831,0.0247405,0.212994,0.190346,0.0852936,0.00982526,0.247314,0.122536,1.18356,0.0402977,0.326577,0.208728,0.229926,0.361477,0.258881
C17orf104,0.00956475,0.0,0.0,0.0,0.0134947,0.00217244,0.00228055,0.00624288,0.00867945,0.0133453,0.00313604,0.00309984,0.00624323,0.0502297,0.0114671,0.0140114,0.0111126,0.00559083,0.00825725,0.0121429
ATM,0.0,0.00284941,0.0,0.0,0.0,0.000751834,0.0,0.0,0.0,0.000274585,0.0,0.0,0.0,0.00219879,0.0,0.0,0.00146861,0.0,0.0,0.0
C17orf102,0.0,0.0,0.0,0.0,0.00260968,0.0102525,0.0,0.0,0.0,0.00378843,0.0,0.0,0.0,0.00872391,0.0,0.0,0.00463796,0.0,0.0,0.0046635
C17orf103,0.0186876,0.0161043,0.0,0.0024256,0.0432234,0.0382004,0.0133687,0.0412993,0.0706344,0.0406619,0.021438,0.0816071,0.0389013,0.127786,0.0111998,0.0287027,0.0689463,0.0821704,0.0852529,0.0231269
C17orf100,0.0,0.0,0.0,0.0,0.0,0.0143157,0.0,0.0,0.00984991,0.0218097,0.0,0.00899512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM30,0.0,0.0,0.0,0.0,0.0,0.0034854,0.0,0.0,0.0,0.0,0.0,0.000288557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00212175
DOT1L,0.0,0.00255022,0.0,0.0,0.0219236,0.00672567,0.00424468,0.0316217,0.0249459,0.0276162,0.00772567,0.0033181,0.00556527,0.0650195,0.00707654,0.0241728,0.00966742,0.00774673,0.0152765,0.0
CT47A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARS,0.0,0.015896,0.0643054,0.0,0.0269372,0.0209282,0.00436916,0.0531172,0.022586,0.0187442,0.00611691,0.0729731,0.0368629,0.261875,0.0222691,0.0508061,0.022923,0.0294972,0.0642907,0.00765954
SYCP2,0.00405811,0.0,0.0,0.0,0.0,0.00184335,0.00193662,0.00767256,0.0,0.0,0.00265531,0.00227716,0.00509453,0.00417913,0.0,0.00553328,0.0,0.0,0.0,0.00334418
TAOK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAOK2,0.0,0.0,0.0,0.0,0.0245213,0.00441076,0.0,0.00933689,0.0,0.00643486,0.00358097,0.0027107,0.0,0.00377707,0.0,0.0100952,0.000304794,0.0,0.00838723,0.0124576
SYCP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00279023,0.0,0.0,0.0,0.0
ADAM3A,0.0,0.0,0.0,0.0,0.00444841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A17,0.0299618,0.0690123,0.0962402,0.111858,0.0277535,0.0334344,0.0965984,0.0192358,0.0491023,0.0475649,0.0731872,0.0454622,0.0443793,0.0245718,0.0604652,0.0415205,0.041539,0.0177961,0.0104185,0.0249714
SLC22A14,0.0,0.0,0.0,0.0,0.0,0.0109502,0.0,0.0311395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC22A15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00598728,0.000955732,0.00352682,0.0,0.00532519,0.0,0.0102553,0.00426177,0.0032362,0.00388697,0.00474914,0.0,0.00391123
SLC22A12,0.964802,0.674542,2.91363,0.302835,2.74008,1.60752,0.593478,1.53435,1.40628,1.4334,1.05522,1.65119,1.4916,1.74072,1.08145,0.854265,1.14395,1.25012,1.00457,0.85432
SLC22A13,1.25221,1.11252,0.0,1.67319,1.14116,1.36063,2.00755,1.08045,0.756309,1.01583,1.10315,0.892765,0.85678,0.112479,1.42586,0.375115,0.53458,0.620747,0.237332,0.324626
SLC22A10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00611927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00801283,0.0,0.0
SLC22A11,0.259342,0.159956,0.661196,0.144757,0.520308,0.475582,0.0791379,0.620409,0.283984,0.452724,0.107743,0.20955,0.261285,0.234434,0.173594,0.256003,0.226838,0.354047,0.17773,0.107923
NSMCE1,0.0,0.0,0.0,0.0130699,0.0,0.0225599,0.0347609,0.225469,0.0638477,0.123705,0.112481,0.136495,0.0324014,0.0,0.0309063,0.0883713,0.0107521,0.196855,0.0336502,0.049636
NSMCE2,1.37357,1.8709,0.0,1.47719,0.683006,0.826435,1.41717,0.478082,1.30408,0.893064,0.495539,0.511281,0.411191,0.208912,0.496791,0.0448227,0.0544019,0.0975108,0.0379003,0.089984
SERGEF,0.0,0.0,0.0,0.0,0.0,0.00752292,0.0,0.0108485,0.0,0.0114891,0.0,0.0,0.010638,0.0171721,0.0101464,0.0,0.0280364,0.0,0.0,0.0279351
SCARA3,0.0,0.0,0.0,0.0,0.0,0.0,0.00297285,0.0,0.0,0.0,0.0,0.0,0.0,0.00643828,0.0,0.0,0.0,0.0,0.0,0.00516653
SCARA5,0.0,0.00366151,0.0,0.001737,0.00175566,0.00041054,0.00046982,0.0,0.000273883,0.00363844,0.000323867,0.000435567,0.000682472,0.0123749,0.00325432,0.00417068,0.00445464,0.0147236,0.0,0.00537596
ARHGDIG,0.0287964,0.0501583,0.0,0.0152225,0.0132847,0.0,0.0134007,0.117922,0.0187748,0.0228656,0.0203549,0.102134,0.0379224,0.016058,0.0542609,0.0437095,0.0,0.0599435,0.0620999,0.0248981
ARHGDIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGDIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USH1C,0.00131374,0.0,0.0,0.0,0.000373678,0.0,0.000383211,0.0,0.0,0.0,0.0,0.00297818,0.00060707,0.0108845,0.0,0.0,0.0,0.00187587,0.0,0.0
USH1G,0.0,0.0329789,0.0,0.0033132,0.0235818,0.00868654,0.0,0.00809144,0.00774841,0.0,0.0220474,0.021534,0.0241091,0.112207,0.0,0.0,0.0157488,0.0112309,0.0276113,0.0105507
TOP1MT,0.0,0.0108785,0.0,0.0131417,0.0348952,0.00571759,0.0,0.0244352,0.0,0.0258888,0.00844733,0.0143055,0.0,0.0,0.0,0.00873188,0.0,0.0565121,0.0110574,0.0
TANC1,0.0,0.0,0.0,0.0,0.00407609,0.00133381,0.00070151,0.00276645,0.00378583,0.00228181,0.00191501,0.0,0.0,6.86837e-05,0.0,0.0,0.0,0.0,0.0,0.0013684
TANC2,0.00185608,0.00319508,0.0,0.0,0.024478,0.0042149,0.00177555,0.0105532,0.0223269,0.0077698,0.00241298,0.0280272,0.019724,0.0912564,0.00371894,0.00776744,0.0290621,0.0258074,0.0303119,0.0223909
CES1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CES3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CES2,0.0,0.0,0.0,0.0,0.00268304,0.0,0.0,0.00122293,0.000205881,0.0,0.0,0.000295358,0.000279613,0.00169132,0.00174041,0.0,0.0,0.0,0.000416302,0.0
KBTBD13,0.0,0.0,0.0,0.0,0.00451827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KBTBD12,0.00422778,0.0,0.0,0.0,0.0117349,0.00576133,0.00806895,0.0106634,0.0178737,0.0254406,0.011071,0.0118649,0.0238916,0.0391888,0.0,0.00576668,0.0276965,0.0185029,0.0145809,0.00697026
KBTBD11,0.0,0.00283188,0.0,0.00170541,0.0121703,0.00597406,0.00314082,0.0132223,0.0118818,0.00657683,0.0,0.00737173,0.0,0.0,0.00393092,0.0223809,0.00537153,0.00573975,0.00848696,0.00270571
HBA1,0.225833,0.0,0.0,0.0,0.0,0.0,0.15359,0.0847444,0.0403817,0.0893442,0.0,0.0,0.196429,0.0601709,0.299804,0.0432128,0.0,0.0,0.0,0.0
FFAR3,0.0436171,0.0251665,0.0,0.0,0.134362,0.0793049,0.0343211,0.104172,0.108733,0.140441,0.0982249,0.149225,0.0651727,0.813714,0.150958,0.253361,0.293939,0.144531,0.19256,0.0122241
UCP2,0.0,0.0,0.0282948,0.0,0.0,0.0,0.00698558,0.0,0.0,0.0102198,0.0,0.0,0.00948227,0.053696,0.0,0.0,0.0,0.0,0.0,0.0
UCP3,0.0201248,0.0640623,0.142271,0.0164266,0.156983,0.153712,0.0286343,0.194484,0.234208,0.185232,0.0691075,0.217266,0.117316,0.400153,0.057127,0.110722,0.0975171,0.131759,0.139982,0.0976531
MDP1,0.0,0.0,0.0972464,0.0,1.19585e-18,0.0493288,0.0,5.09637e-06,0.0811821,2.17936e-06,0.0831389,0.196958,0.0808399,0.057513,0.0327897,0.13022,0.10264,0.0930976,0.157795,0.00361055
ZNF90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00396859,0.000377045,0.0,0.00621654,0.0,0.0,0.0,0.0,0.0,0.0
ZNF91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000199952,0.0,0.00275626,0.00053975,0.0,0.0,0.0,0.0,0.000165396,0.0,0.0,0.0,0.0
ZNF92,0.0,0.0165769,0.0,0.003998,0.0497521,0.0506281,0.0146143,0.0522221,0.0937742,0.0155753,0.0156415,0.0810474,0.0337852,0.37715,0.0092635,0.0549585,0.0349376,0.101974,0.0639597,0.0758013
ZNF93,0.0577936,0.0641344,0.0,0.0773629,0.187067,0.176313,0.0784616,0.398021,0.211989,0.223511,0.221585,0.326381,0.198505,0.592434,0.144478,0.198753,0.293922,0.314613,0.301751,0.219467
ZNF98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF99,0.0,0.0,0.0,0.0,0.00258178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAC3D1,0.0939228,0.0542188,0.537932,0.0737447,0.188944,0.1779,0.140261,0.542339,0.166423,0.444361,0.297145,0.250356,0.27626,0.779293,0.249118,0.360941,0.350531,0.425895,0.23789,0.131899
RAET1E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAET1G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBX21,0.0180563,0.0311797,0.0,0.0235124,0.282502,0.198619,0.0471513,0.273488,0.183354,0.38631,0.11394,0.270541,0.245988,1.41447,0.120029,0.242818,0.359534,0.426741,0.488174,0.289994
TBX20,0.0,0.0,0.0,0.00688639,0.00609118,0.00414222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM3C,0.0,0.00802785,0.0,0.00968977,0.00859935,0.0126784,0.0,0.0178743,0.034227,0.00631216,0.0,0.026306,0.0,0.0672707,0.0112458,0.0256459,0.0,0.0165357,0.0,0.0
FAM3D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAET1L,0.0,0.0309791,0.0,0.0188431,0.0163495,0.0322871,0.0327897,0.0247598,0.0472676,0.0261674,0.0512487,0.0,0.0,0.0,0.0677285,0.0,0.0317242,0.137251,0.0329233,0.0
PRB1,0.0,0.0363437,0.0,0.0,0.0203109,0.0,0.0,0.0295793,0.0140191,0.0,0.0,0.0633839,0.0142779,0.0390865,0.0,0.0311337,0.0,0.0361887,0.0,0.0
FAM153A,0.0134279,0.011616,0.0,0.0,0.114801,0.024413,0.0190405,0.0610083,0.116759,0.0830976,0.0632848,0.248418,0.0737923,3.22312,0.0736533,0.177417,0.360852,0.21767,0.750927,0.253479
FAM153B,0.0,0.0,0.0,0.0,0.00620548,0.00610325,0.00105781,0.0,0.0,0.00461654,0.0,0.0,0.00858051,0.0,0.0,0.0,0.00563831,0.0,0.0,0.0
FAM153C,0.0,0.021188,0.0,0.0,0.0337528,0.0166309,0.0,0.00546454,0.0156685,0.0542103,0.0339731,0.0282269,0.0,0.0127086,0.00758844,0.0,0.0105559,0.0,0.0220286,0.0104461
RNPEPL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERBB2,0.0,0.0,0.0,0.0,0.0112006,0.00659981,0.0,0.0,0.0,0.0,0.0,9.64273e-05,0.0,0.027122,0.0,0.0,0.0,0.0,0.0,0.0
ERBB3,0.969632,0.534763,5.35654,0.689384,0.687325,0.425998,0.587297,0.945056,1.54562,0.885424,0.983806,0.951474,0.635407,0.189248,0.956571,0.468809,0.357188,0.7759,0.341525,0.302217
MIR509-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATPAF1,0.0,0.0,0.0,0.0,0.0138763,0.0136527,0.0,0.0561028,0.0374912,0.0,0.0,0.0167562,0.0,0.0,0.0,0.0,0.0,0.0259451,0.0,0.0379117
SHC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERBB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4504e-05,0.0,0.0,0.000113838,0.0,0.000565223,0.0,0.0,0.0,0.0,0.0,0.0
SHC3,0.0,0.00114315,0.0,0.000290209,0.00207286,0.000196198,0.0,0.000107979,0.000225696,0.000106337,0.0,0.000438698,0.00035029,0.00421585,0.00133623,0.000760632,0.000235651,0.000194876,0.00212089,7.99778e-05
FPR1,0.0,0.0,0.0,0.0,0.0176862,0.00870539,0.0,0.0126579,0.0,0.0,0.0,0.0,0.0123704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
