GeneID:TranscriptId,GSM818563,GSM818564,GSM818565,GSM818566,GSM818567,GSM818568,GSM818569,GSM818570,GSM818571,GSM818572,GSM818573,GSM818574,GSM818575,GSM818576,GSM818577,GSM818578,GSM818579,GSM818580,GSM818581,GSM818582
BEST2:NM_017682,0.0,0.0324744747,0.0,0.0,0.0404999652,0.0056894698,0.0,0.0324063532,0.0794706051,0.0343340434,0.0168092721,0.0391373102,0.0,0.3113975089,0.0228478496,0.0608183684,0.0209725594,0.0449661519,0.0238360656,0.0314525668
MSANTD1:NM_001042690,0.0436763015,0.0504018905,0.0,0.0304578148,0.0538176923,0.0794126843,0.0068734027,0.3224441628,0.1814782563,0.2611884955,0.2754202281,0.1577339096,0.2051143689,0.0905365489,0.0889231136,0.1420810723,0.1103829528,0.0789472451,0.1542643638,0.0244824105
EXOSC3:NM_016042,0.0652119694,0.022563585,0.0,7.1811e-06,0.2506043499,0.0653676581,0.0616739602,0.1746276694,7.8419e-06,0.0985334795,0.0859343107,7.7871e-06,0.1756133805,0.2363682122,7.4786e-06,0.0958371093,0.2735553573,0.3163669439,0.2295148066,0.1166815078
C7orf25:NM_024054,0.0,0.0,0.0,0.0,0.0011245935,0.0,0.0,0.0,0.0,0.0,0.0,0.001316259,0.0,0.0,0.0,0.0,0.0,0.0,0.0038950905,0.0054339558
RRAS2:NM_001177314,0.0,0.0,0.0,0.0,0.0053682427,0.0,0.0,0.0,0.0,0.0079398799,0.0,0.0,0.0008232556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C16orf46:NM_152337,0.0,0.0,0.0,0.0,0.0,1.897e-07,0.0070699793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135589145,0.0,0.0
GRAMD4:NM_015124,0.0,0.0,0.0,0.0002252899,0.0120383029,0.0047290372,0.0002067531,0.00019365,0.0,0.0,0.0,0.0,0.0,0.0005028777,0.0,0.0,0.0,0.0,0.0,0.0
FAM35A:NM_019054,0.0133710637,0.0374816487,0.0842022506,0.0069524734,0.129861998,0.0728964606,0.0254549517,0.1191356607,0.0996594846,0.1148324077,0.0617301703,0.1519165003,0.0991094048,0.6113249166,0.0723984833,0.1489512226,0.1102266372,0.0884408339,0.1681069618,0.1028292184
CAB39:NM_016289,4.10695e-05,3.51604e-05,0.0,0.083669031,0.0753634113,0.2519059883,0.0780736497,2.48281e-05,0.0971880825,2.69731e-05,2.6471e-05,0.0905099366,0.1014488519,0.0832693027,2.37037e-05,2.78985e-05,3.22226e-05,3.43242e-05,0.2776033145,3.32679e-05
TNIP1:NM_001252392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7695e-05,0.0,0.0,0.0,0.0,0.0215240887,0.0389853263,0.0,0.0,0.0,3.9301e-06,0.0
RALGAPA2:NM_020343,0.0139373531,0.0099986972,0.0,0.0192628668,0.0096734773,0.0094952476,0.0144367638,0.0116489706,0.0167394462,0.0092656345,0.0075601895,0.0156004648,0.0029066276,0.0191171119,0.0110877236,0.0015779137,0.0037848585,0.0020214903,0.0,0.0019079598
HK1:NM_000188,0.0,0.0,0.0652392941,0.0327403339,0.0,0.0,0.0119952701,0.0089118523,0.0197917365,0.005821307,0.0078751453,4.243e-07,0.0,0.0,0.0125264321,0.0112871536,0.0,0.0,0.0137470531,0.0
TTI1:NM_014657,0.0057680842,0.0,0.0,0.0107398217,0.0160075442,0.0078611466,0.0130521217,0.0548181166,0.023623816,0.0387450645,0.0426788494,0.0267721757,0.0423773659,0.0374120685,0.0138564995,0.0420966026,0.0412655442,0.0481901466,0.0182996404,0.0500723116
CDH3:NM_001793,0.0525610986,0.0135920376,0.0,0.0136504862,0.2723011432,0.1193858561,0.0225471468,0.2427151972,0.1305550609,0.239711005,0.0828387125,0.109326657,0.1719500656,0.0650016796,0.0378429186,0.1436958461,0.1424332687,0.2722944281,0.1271902393,0.0738018763
SLC26A3:NM_000111,0.007950031,0.0,0.0,0.0,0.0036762376,0.007224273,0.0,0.0,0.0048556507,0.0053755318,0.0315805519,0.0044875711,0.0201086658,0.020516408,0.0239722165,0.0273225513,0.0,0.007038581,0.0207396888,0.0132002358
DLG4:NM_001128827,0.1526003916,0.077674172,0.0,0.0720744457,0.1280725327,0.0756784916,0.0693648545,0.1017206894,0.1640218547,0.086993703,0.1102744138,0.1226045847,0.1209180725,0.1559411362,0.0769599615,0.067866703,0.0868479618,0.0787099788,0.1154497646,0.1020457502
USP20:NM_001008563,9.19114e-05,7.95017e-05,0.0,4.77183e-05,4.20604e-05,4.12397e-05,4.41863e-05,5.61905e-05,5.35992e-05,6.00081e-05,0.1269196781,5.01659e-05,5.66483e-05,2.824e-07,5.40069e-05,6.18481e-05,7.31786e-05,7.7491e-05,7.84372e-05,7.57647e-05
CCDC90B:NM_021825,0.0,0.0,0.0,0.0,0.0,0.021177664,0.0,0.0,0.0,0.0,0.0,0.0088683402,0.0099633738,0.0,0.0023757001,0.0,0.0,0.0070389052,0.0,0.0130815898
PSG11:NM_203287,0.0,0.0,0.0,0.0,2.09449e-05,2.06621e-05,1.61e-07,2.50517e-05,2.43022e-05,0.0,0.0,0.0,2.51718e-05,2.1629e-06,2.50382e-05,0.0434343813,3.54496e-05,0.0188858115,3.63621e-05,3.49996e-05
CNKSR1:NR_023345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005744535,0.0069236999,0.0,0.0053160773,0.0,0.0429014544,0.0002831608,0.0,0.0065021859,0.0004163846,0.0002150012,0.0168349707
LINC00282:NR_027048,0.4473319106,0.4051902003,2.1102870462,0.5737269067,0.4557436473,0.3009754705,0.5908465217,0.1470317512,0.3572103998,0.2547529508,0.3387984748,0.3503775988,0.3137327493,0.1634297819,0.3502067996,0.1239327447,0.0511766563,0.1343876726,0.08324303,0.1076291216
HTRA3:NM_053044,0.018271769,0.0552181784,0.0,0.0618666346,0.1140488511,0.0913276888,0.06939447,0.0760452639,0.0448005824,0.0371981255,0.0910562736,0.0671619804,0.0868514538,0.0660625956,0.0331326888,0.0944306043,0.0454915367,0.0730635776,0.055763004,0.0608146508
SGSM1:NM_001098498,0.0304157802,0.0311209034,0.0,0.013806339,0.041373078,0.0916383349,0.0399624107,0.1066666606,0.0608330089,0.1512433001,0.0043161414,0.0800618684,0.0979105891,0.0862234862,0.0428780132,0.0739089528,0.1292044144,0.1031394441,0.0934303691,0.0642537798
ERC2:NM_015576,0.0,0.0,0.0,0.0,0.0050135702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM115A:NM_001206938,9.212e-07,7.121e-07,0.0,3.502e-07,2.918e-07,3.18e-07,3.144e-07,3.921e-07,3.995e-07,4.419e-07,4.842e-07,0.0108681551,3.919e-07,3.338e-07,3.963e-07,4.672e-07,4.3e-09,1.6609e-06,5.932e-07,1.8e-09
HOXC12:NM_173860,0.0,0.0,0.0610949547,0.0174497367,0.0,0.0,0.0,0.0,0.0217445384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0292143446,0.0315647664,0.0,0.0
MRPL38:NM_032478,0.0,0.0,0.0,0.0,0.0071903686,0.0212238358,0.007339946,0.0,0.0,0.0,0.0,0.0355524785,0.0,0.010375758,0.0,0.0,0.0262948239,0.0141099789,0.0,0.0131109407
TBC1D10A:NM_031937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096538214,0.0
ACIN1:NM_001164815,0.0,0.0078791159,0.0087580695,0.0,0.0,0.0,0.004359696,0.0,0.0,0.0,0.0029557648,0.0,0.0,0.0118803105,0.0,0.0,0.0036979512,0.0,0.0038919763,0.0
DPY19L1P1:NR_036680,0.0,0.0,0.0,0.0065721914,0.0,0.0,0.0119065673,0.1466299098,0.0233873379,0.1380899101,0.1436630026,0.0143083975,0.0401425263,0.0195410868,0.0,0.0262064236,0.0316308416,0.0,0.0,0.0
NOP9:NM_174913,0.0,0.0,0.0,0.0,0.0,0.0052676882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHA4:NM_001161354,0.0082715787,0.007139515,0.0,0.0,0.022964773,0.0075198223,0.0117973952,0.0211415374,0.0101188953,0.0196071091,0.0,0.0046716321,0.0,0.0046587341,0.0049917218,0.0512436769,0.0068490149,0.0,0.0,0.0
GPLD1:NM_001503,0.0760916799,0.0753805661,0.0,0.1243641188,0.0792059805,0.1140586233,0.0926213598,0.2020511521,0.1239237272,0.1448112218,0.238802852,0.1152400331,0.1623152187,0.0355017762,0.1320313486,0.1477680972,0.1867172958,0.1563158837,0.150750472,0.084611382
PSMD13:NM_175932,0.0,0.0118474101,0.2360456295,0.0035579303,0.0049321042,0.0809043637,0.0073618133,0.0055842344,0.0054661929,0.0059873536,0.0058510596,0.0051945338,0.005743969,0.005968971,0.005519425,0.0064848644,0.0075305675,0.0081431378,0.0088424205,0.0085006653
ATPIF1:NM_178191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016056927,0.0,0.0,0.0,0.0,0.0,0.0321125492,0.0,0.0043054492,0.0,0.0,0.0,0.0
LRRC3C:NM_001195545,0.0630099449,0.1373542429,0.0,0.1001299888,0.0726489253,0.0430099185,0.0731070259,0.2386930026,0.2072242543,0.1835481749,0.0449339931,0.1475767971,0.0834262455,0.1649801113,0.0198954914,0.1139411697,0.0557092379,0.0300784703,0.0289644169,0.0821627063
SLMO2:NM_001256403,0.0093590023,0.0,0.0,0.0,0.013038606,0.0042531999,0.0,0.0241132109,0.0,0.0,0.0124910476,0.0052958528,0.0,0.0,0.0,0.0,0.0,0.0083263058,0.0,0.0
TMEM14A:NM_014051,0.0,0.0,0.0,0.0,0.0,0.0,0.0122501738,0.0,0.0,0.0,0.0184081038,0.0,0.0,0.0,0.0,0.0,0.0228640579,0.0,0.0,0.0677647251
DDX49:NM_019070,6.92409e-05,5.73418e-05,0.0,0.0,0.0241857396,0.0178399474,3.21395e-05,0.1017917233,0.0081175203,0.0718842112,0.0351982637,0.0744372178,0.0167100409,0.0067741797,0.0159372297,0.0636419008,0.087816203,6.90734e-05,0.0230263367,0.0658179389
CCDC66:NM_001012506,0.0,0.0023868127,0.0,0.0014408473,0.00464992,0.0,0.0013095572,0.0099645137,0.0151414141,0.0018363695,0.0017948029,0.0068755575,0.0040120869,0.0145985965,0.0026513391,0.0081951513,0.0098651646,0.0078249379,0.0082277873,0.0063148891
HADHB:NM_000183,0.0969290867,0.0930582299,0.0,0.0561695831,0.1344224289,0.1076738223,0.158234391,0.3535071398,0.550678033,0.4553972971,0.5825524834,0.6471930084,0.4245155717,0.5129019552,0.5224178396,0.3649076207,0.5207371269,0.2981835903,0.4713220873,0.368573144
RNF180:NM_001113561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006164051,0.0,0.0,0.0,0.0
VPS39:NM_015289,0.0,0.0,0.0089934839,0.0024014416,0.0042794599,0.0021011712,0.0044122238,0.0029202523,0.0055938847,0.0030963611,0.0212222663,0.0077933817,0.0,0.0071476666,0.0027719124,0.0031572309,0.0,0.0,0.0,0.0
YWHAG:NM_012479,0.0,0.0104154029,0.0,0.0,0.005586728,0.0001613953,0.0030132633,0.0076594447,0.005501234,0.0040601254,0.0039754257,0.0067983966,0.0,0.0487788857,0.0,0.0124037983,0.0049699962,0.0,0.0,0.0
DKC1:NM_001142463,0.1245678455,0.1232294054,0.0,0.0507171918,0.5187382668,0.427407153,0.0892723391,0.5409844722,0.2898209778,0.5142029548,0.099334364,0.3725307008,0.2571238115,0.8182407044,0.06712995,0.2183325357,0.3273488072,0.2799640152,0.2720846304,0.2093295254
MEI1:NM_152513,0.0,0.0097053436,0.0,0.0,0.0208281281,0.0076711747,0.0053636409,0.0606001073,0.0546215428,0.0529105016,0.0111014239,0.0919913047,0.0177183184,0.1247462613,0.0067590914,0.0500512,0.0277610028,0.0395839568,0.0486869649,0.0372188711
TMBIM1:NM_022152,0.0,0.0,0.0,0.0,0.0092129147,0.004527766,0.0047262534,0.0063964962,0.0,0.0067787189,0.0,0.0056417144,0.0063248839,0.0051490592,0.0,0.0,0.0165758985,0.0177534911,0.0,0.0
PDK4:NM_002612,0.0,0.0,0.0,0.0,0.002830823,0.0278055354,0.0029146518,0.0155283789,0.0111528383,0.0164624655,0.0040297602,0.0103357147,0.0077137184,0.0,0.0036782524,0.0041907969,0.0151134002,0.0215536302,0.010600049,0.0050635619
PTPN9:NM_002833,0.0,0.0,0.0,0.0,0.0026508167,0.0,0.0,0.0072613477,0.0,0.0076984328,0.0,0.0,0.0108263582,0.0,0.0,0.0,0.0,0.0,0.0,0.0023689298
MMP14:NM_004995,0.038504062,0.0221377712,0.111960857,0.0333612559,0.0148400477,0.0262391276,0.0916521317,0.0285189296,0.0156055901,0.0215954108,0.0338318856,0.054209322,0.0202309079,0.0198546808,0.0270117247,0.0219839089,0.0211455397,0.0282743856,0.0111216745,0.02124852
LINC00278:NR_046502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1559825675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL25A1:NM_032518,0.0,0.0,0.0,0.0,7.5048e-06,0.0,7.6187e-06,1.57e-08,0.0,4.71e-08,3.26e-08,0.0013711339,0.0,0.0,0.0,0.0,5.8e-08,0.0077028776,0.0,0.0
REEP2:NR_073449,0.0126103079,0.0108158806,0.0,0.0064116944,0.005802838,0.0056828428,0.0060741843,0.0077972614,0.0074726233,0.0082429175,0.0079972635,0.0069350582,0.0078090741,0.006530728,0.0073372834,0.0008324846,0.0098630596,0.0058765391,0.0104011019,0.0019220233
ANXA4:NM_001153,0.0,0.0095270348,0.0,0.0,0.0050962429,0.0,0.0,0.0023670719,0.013593862,0.0,0.0,0.0,0.0070124255,0.0114018321,0.0,0.0,0.0091970823,0.0,0.0,0.0
ZNF204P:NR_024553,0.0,9.39e-08,0.0,0.0,1.549e-07,0.0,2e-09,2.569e-07,3.031e-07,1.724e-06,0.031640266,0.0029831589,4.8625e-06,0.0739967092,0.0240171227,8e-08,4.124e-07,4.406e-07,0.0114270068,0.0132246282
LY86-AS1:NR_026970,0.0,0.0,0.0,0.0,0.0,0.0114364274,0.0,0.0151627811,0.0072559878,0.0080329937,0.0157311396,0.0,0.0074798551,0.0129098676,0.0,0.0,0.0,0.0,0.0,0.0
RARS2:NM_020320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008504378,0.0,0.0,0.0,0.0223869668,0.0,0.0,0.0,0.0182291619,0.0,0.0,0.0,0.0
SLC17A5:NM_012434,0.0137572105,0.0178003096,0.0,0.0,0.0795294071,0.0218757613,0.0065462195,0.0743454651,0.0209382481,0.0556318708,0.0090785784,0.0736523572,0.0390672725,0.1591276227,0.0082796369,0.0476027445,0.0482245688,0.0,0.0338120893,0.0227958312
GLDN:NM_181789,0.0,0.0078137513,0.0170696242,0.0022776615,0.0223283591,0.0159454995,0.0041865598,0.0249135922,0.0185594592,0.0029351814,0.0,0.0073903104,0.0055119594,0.0161953692,0.0078849377,0.0029935295,0.0107841765,0.0,0.0075692926,0.0036182005
LOC728743:NR_027237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061703139,0.0,0.0,0.0,0.0,0.0,0.0,0.0139032419,0.0,0.0,0.0,0.0055988512
FMNL2:NM_052905,0.0,0.0,0.0,0.0,0.001844216,0.0,0.0,0.0,0.0072176158,0.0,0.0,0.0022366843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032846564
LTF:NM_001199149,0.0,0.0078707411,0.0,0.0047494501,0.0,0.0,2.5308e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LECT1:NM_007015,0.0,0.0,0.0162785725,0.0,0.0039486413,0.0,0.0,0.005616398,0.010739548,0.005945466,0.0,0.0,0.0055008187,0.0088728229,0.0,0.0,0.0,0.0,0.0151855553,0.0
IGFL3:NM_207393,0.0,0.0,0.0,0.0,0.0212437866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL11RA:NM_001142784,0.1124525835,0.2799472519,0.0,0.0735097567,0.8712631405,0.7482758494,0.1395222013,0.9059677234,0.5341073344,0.6106950718,0.2752192977,0.5611849041,0.4590716135,0.9330549046,0.3519802446,0.3232817667,0.5207881143,0.7744751428,0.471513714,0.1062927837
ARRDC2:NM_015683,0.0092983587,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0114049701,0.0063179932,0.0,0.0,0.0,2e-10,0.0,0.0128312166,1e-10,0.008280151,0.0,0.0
FAM205B:NR_024481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024115478,0.0,0.0,0.0005665667,0.010003067,0.0,0.0,0.0,0.0,0.0032942217,0.0
MRPL43:NM_032112,0.0,0.0,0.0,0.0,0.012087047,0.0,0.0,0.0,0.0169344948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225301809
LOC283214:NR_046090,0.3281734699,0.2700479105,1.6895269257,0.1890642646,0.3941818053,0.2387043402,0.1933047747,0.3978369224,0.3497159824,0.398560428,0.4125607022,0.243968968,0.41127981,0.1276954776,0.3319215671,0.1722549129,0.1528420936,0.3132500006,0.174619864,0.1523079604
MCM3:NM_001270472,0.0,0.0,0.0,0.0,0.0068198766,0.0033390661,0.0034942169,0.004681481,0.0089938516,0.0149506717,0.0048584823,0.0124906332,0.0139899401,0.0,0.01334248,0.0,0.0,0.0064963188,0.0,0.0
PTPRM:NM_002845,0.0,0.0,0.0,0.0,0.0,0.0032448789,0.0,0.0070546094,0.000135485,0.0047922553,0.0,0.0,0.0,0.0098868784,0.0042826246,0.0,0.0,0.0,0.0001243564,0.0
ZNF596:NM_001042415,0.0,0.0007739941,0.0,0.0004655988,0.000413452,0.0690537059,0.0004369908,0.0005498759,0.0005278508,0.0005909941,0.000575789,0.0005052338,0.0005613544,0.000454851,0.0005311393,0.0006104161,0.000747561,0.000763143,0.0007609616,0.0007334436
DOCK11:NM_144658,0.0016642257,0.0028666626,0.0,0.0017263813,0.0076997013,0.0045355179,0.0031792095,0.0104647245,0.0441061985,0.0221943673,0.0173849313,0.0187498196,0.0146047222,0.0480808396,0.0099486043,0.0090629244,0.0054380083,0.0058108671,0.0057278987,0.0246519286
ATP6V0E1:NM_003945,0.031320846,0.0,0.0,0.0,0.0192602234,0.0,0.0,0.1092328338,0.0217327665,0.0,0.0,0.0550018253,0.0207270678,0.0020580042,0.0197719287,0.022645789,0.0,0.0298843778,0.007195565,0.0272174834
CRHR1-IT1:NR_026905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005356463,0.0,0.0,0.0,0.0081474187,0.0,0.0,0.0,0.0,0.008257189,0.0
REXO1L2P:NR_003594_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126939871,0.0,0.0,0.0,0.0,0.0220020901,0.0
LY6G5B:NM_021221,0.0371889656,0.1950500669,0.0,0.0395672729,0.2228230295,0.2031544305,0.1544549629,3.2384114281,2.517259183,2.5387721605,3.5399756973,1.2304780775,1.767955135,0.234520319,1.5203065771,2.2067057428,4.0121388218,4.2341296529,1.4907358333,0.882898722
LOC100286922:NR_037694,0.0,0.1087699446,0.0,0.0980545569,0.0458076246,0.0452488649,0.0482127646,0.139185921,0.0831308296,0.1645852831,0.0786504664,0.0568047302,0.185353821,0.0,0.0,0.0847104188,0.0447599399,1e-10,3e-10,0.0
REXO1L2P:NR_003594_1,0.0,0.0,0.0,0.0,0.0,3.097e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208098707,0.0,0.0,0.0,0.0
OSBPL9:NM_148907,0.0,0.0,0.0,0.0062604007,0.0025294789,0.0,0.0,0.0,0.0,0.0,0.0122993824,0.0,0.0034600604,0.0062181148,0.0,0.0,0.0045304638,0.0,0.0,0.0045475194
GPR143:NM_000273,0.0,0.0,0.0,0.0299236893,0.0132213444,0.0,0.0270235104,0.009311567,0.044547508,0.0098636813,0.01931638,0.0326182328,0.027471445,0.0889518218,0.0436687229,0.0398686502,0.048173964,0.0516771491,0.1262485888,0.0601146281
OSBPL9:NM_148905,0.0,0.0,0.0,0.0005423859,0.0004925611,0.0,0.0,0.0,0.0,0.0130620302,0.0006429345,0.0,0.000661045,0.0005295578,0.0,0.0,0.00085457,0.0,0.0,0.0008630983
LOC255167:NR_024423,0.0,0.0059910828,0.0,0.0036234538,0.0032185832,0.0,0.0033011988,2.538e-07,0.0042615839,0.0099085793,0.0,0.0039313195,1.0371e-06,0.0,0.0,0.0,0.0057718983,0.0,0.0,0.0
LDLR:NM_001195803,0.1166390973,0.1014437491,0.0,0.1192563203,0.0454408865,0.0206534432,0.0421436258,0.1694866212,0.1139190049,0.1737688159,0.1636110265,0.1807194855,0.1284423298,0.1334199814,0.2082506946,0.0957243625,0.0956694363,0.0709037818,0.0003796785,0.0651631214
ELAC1:NM_018696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135463358,0.0194498142,0.0,0.0070278711,0.0,0.0,0.0,0.0,0.0072787702,0.0,0.0,0.0,0.0
LDLR:NM_001195800,0.0011005484,1.6635e-06,0.0,0.000563917,0.000507157,0.0005030925,0.0005297043,4.62315e-05,2.75671e-05,1.3241e-06,4.15955e-05,5.61371e-05,0.0534581364,0.0,0.0006406372,0.000732013,0.0008718824,1.297e-07,3.05154e-05,0.0008944797
C2:NM_001145903,0.0,0.0,0.0,0.0,0.0198695307,0.0216985026,0.018121664,8.849e-07,2.389e-07,0.0,0.015630871,0.0,0.0,8.678e-07,9.43e-07,1.0546e-06,1.4707e-06,1.5586e-06,2.251e-07,1.3276e-06
OPLAH:NM_017570,0.0004324126,0.0,0.0,0.0,0.0,0.0,0.0,0.0043115029,0.0061691997,0.000629047,0.0009564928,0.0015457084,0.0007077936,0.0365338528,0.0,0.0,0.0005775843,0.0004117829,0.004051859,0.0014348539
H3F3AP4:NR_002315,0.0248892533,0.0658075056,0.5237447645,0.026526305,0.175524529,0.1268173993,0.0234772824,0.3080845591,0.1961909274,0.1265855431,0.0,0.2941821072,0.1159327647,0.291284983,0.0155712889,0.1627229548,0.4627122637,0.3677925155,0.0686150886,0.2176438186
ANO6:NM_001142679,0.0,0.0272388269,0.0489913822,0.0,0.0058433738,0.0,0.0150383269,0.0320739816,0.0115179068,0.0127510116,0.0208083668,0.0248987714,0.0039822294,0.0,0.0,0.0,0.0,0.0055648443,0.0,0.0
PPP1R18:NM_133471,0.0048703881,0.0332252963,0.0,0.0505805026,0.050691125,0.0442487481,0.0441239303,0.0400033303,0.0088414473,0.0391521141,0.019167555,0.0410448735,0.0275564222,0.0597574594,0.0233599743,0.0403879679,0.0759094745,0.0384428868,0.0336435622,0.0565857603
TATDN2:NM_014760,0.0,0.0156896998,0.0,0.0,0.048430437,0.0227446883,0.0151980016,0.043096339,0.0357732834,0.024371003,0.0298280884,0.0434543228,0.0285986198,0.0527514045,0.0190917065,0.0186388242,0.0335765082,0.0239291825,0.0235653244,0.0300367
MIR494:NR_030174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.6906668373,102.999119673,0.0,0.0,0.0,30.385179777,19.8803138508,0.0,0.0,206.715476161,54.025870326,0.0,66.0759861693
USP7:NM_003470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025912972,0.0024820049,0.0082431098,0.0026903649,0.0074978741,0.0029033361,0.0238149042,0.0,0.0028030291,0.0033653971,0.0035971122,0.0011812067,0.0070368924
NME1:NM_000269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161968947,0.0
SMAP1:NM_021940,0.0,0.0,0.0,0.0,0.0064486783,0.0,0.0,0.0,0.0,0.0,0.0,0.0118177248,0.004363715,0.0,0.0,0.0,0.0,0.0,0.0,0.0115575219
ITGAX:NM_000887,0.0096313643,0.0041502417,0.0,0.0025005178,0.0447385849,0.0175006294,0.0,0.0030420996,0.0262223027,0.0228472759,0.0126327857,0.065315408,0.0121085049,0.1891603064,0.0004811516,0.0230183586,0.0552968354,0.0337819993,0.0498923153,0.0317935149
SLC7A8:NM_012244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090111465,0.0,0.0,0.0,0.0,0.0050125258,0.0
SLC24A3:NM_020689,0.0,0.0,0.0,0.0,0.0053719612,0.0,0.0055326268,0.0082794123,0.0,0.0039012061,0.0,0.0032672838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CENPN:NM_001270474,0.0044365641,0.0,0.0,0.0,0.0020555679,0.0,0.0,0.0028145956,0.0,0.0,0.0,0.0,0.0,0.004820236,0.0,0.0131261425,0.0,0.0,0.0,0.0
USP17L1P:NM_001256873,0.0,0.0,0.0,0.0080394363,0.0,0.0,0.0,0.0,0.0,0.0,0.0416205895,0.0,0.0,0.0,0.009397608,0.0,0.0,0.0,0.0,0.0
GATA3:NM_002051,0.0037411614,0.0,0.028957895,0.0019464529,0.0138405855,0.0067990457,0.0035582083,0.0119152653,0.0091271379,0.0075782397,0.0,0.0189928201,0.0141817992,0.0523972105,0.0090168772,0.0102761276,0.0030908289,0.0231524267,0.0292480065,0.015515936
SMPDL3B:NM_001009568,3.58e-08,9.61e-08,7.48e-08,5.577e-07,0.0147930881,3.105e-07,0.0,3.38e-08,0.020834314,0.0380456648,1.8729e-06,5.5951e-06,3.789e-07,0.2228554896,4.12e-08,2.1726e-06,7.718e-07,0.0612877187,2.6518e-06,5.56e-07
MAPK4:NM_002747,0.0,0.0040705193,0.0,0.0,0.0065549008,0.0,0.0,0.0,0.0,0.0,0.003096794,0.0,0.0001979053,0.0004423815,0.0,0.0,0.0004303432,0.0004140633,0.0040771324,0.0
GAGE2D:NM_001098407_2,0.0,0.0,0.0,0.0,0.0541157994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf145:NR_073154,0.0,0.0068864729,0.0154284326,0.0041531003,0.095937655,0.0154087553,0.003792728,0.0254538706,0.0246754496,0.0161880801,0.0211339733,0.072071668,0.045415474,0.189731563,0.0,0.0493667473,0.0880187566,0.063588839,0.0624549205,0.0865155001
FOXK2:NM_004514,0.0042327895,0.0036469685,0.0,0.0109845321,0.0117488452,0.0,0.0,0.0055605286,0.0025564509,0.0028301201,0.0027710631,0.0,0.0053155836,0.0021797406,0.0050693392,0.0,0.0034662163,0.0,0.003649589,0.00697858
TOLLIP:NM_019009,0.0,0.0,0.0360188586,0.0064360733,0.0085905106,0.0112507571,0.0039308124,0.0058917128,0.0075227258,0.0020820258,0.0122315577,0.0,0.003901939,0.027664651,0.007442494,0.0,0.0101939598,0.0054518402,0.0214484858,0.007684123
CD2:NM_001767,0.0160764196,0.0278464553,0.0,0.0252531879,0.014854409,0.0146166114,0.0,0.0315701149,0.0906037352,0.055726599,0.0218263949,0.0,0.0206509364,0.158440128,0.0098482066,0.0674586194,0.0,0.0,0.028491817,0.040671201
KCNH5:NM_172375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046894268,0.0044906353,0.0049709044,0.0,0.0208036068,0.0046518283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
